# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
MUL0145	4	I would like to book a table for three on Friday , at 16:00 .	' Hotel du vin and bistro ' and ' galleria '	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	european	none	moderate	none	none	none	none	none	none	none	none	none	none
MUL0145	5	I need to book a table for 3 people at 16:00 on friday at galleria	Certainly , can I book your table at hotel du vin and bistro or would you prefer a table at galleria ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	friday	3	16:00	european	galleria	moderate	none	none	none	none	none	none	none	none	none	none
MUL0145	6	I 'm also looking for a hotel called hamilton lodge .	Your table has been booked and is reserved for 15 minutes , reference number is M32YYIJN .  Can I help you with anything else ?	none	none	none	none	none	none	none	none	none	none	none	none	none	hamilton lodge	none	none	none	none	centre	friday	3	16:00	european	galleria	moderate	none	none	none	none	none	none	none	none	none	none
MUL0145	7	Do they offer free parking ? And can I get the phone number for them please .	I have the information pulled up . What would you like to know about it ?	none	none	none	none	none	none	none	none	none	none	none	none	none	hamilton lodge	none	none	none	none	centre	friday	3	16:00	european	galleria	moderate	none	none	none	none	none	none	none	none	none	none
MUL0145	8	Is it possible to arrange a taxi to take me from the hotel to the restaurant by 16:00 ?	Yes , there is free parking at Hamilton Lodge . The phone number is 01223365664 .	none	none	none	none	none	none	none	none	none	none	none	none	none	hamilton lodge	none	none	none	none	centre	friday	3	16:00	european	galleria	moderate	16:00	hamilton lodge	galleria	none	none	none	none	none	none	none
MUL0145	9	Thank you that 's all that I needed	i have booked you a taxi , red tesla , phone number is 718 850 4433 .	none	none	none	none	none	none	none	none	none	none	none	none	none	hamilton lodge	none	none	none	none	centre	friday	3	16:00	european	galleria	moderate	16:00	hamilton lodge	galleria	none	none	none	none	none	none	none
PMUL4755	0	Hi , I 'm looking to see the sights . Can you tell me about Primavera ?		none	primavera	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4755	1	and the area and postcode too please	sure it 's a museum located in the centre . would you like their phone number ?	centre	primavera	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4755	2	i also want a place to dine in the east	01223357708i is the phone , cb21sj is the postcodein the centry area	centre	primavera	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4755	3	I already told you that , pay attention	What area would you like to be on ?	centre	primavera	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4755	4	Just something expensive , if you pay enough I 'm sure the food is good regardless of the cuisine .	I have 9 restaurants in the east .  Do you have a food type or price preference ?	centre	primavera	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	none	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL4755	5	Please book it for 5 people on Wednesday at 15:15 .	Grafton Hotel Restaurant is an expensive British restaurant . Their address is Grafton Hotel 619 Newmarket Road Fen Ditton .	centre	primavera	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	wednesday	5	15:15	none	grafton hotel restaurant	expensive	none	none	none	none	none	none	none	none	none	none
PMUL4755	6	That is all . Thank you !	You are all set for the grafton hotel restaurant on wednesday at 15:15 or 5 people .  Your reference number is O1OT731L . Is there anything else I can help with today ?	centre	primavera	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	wednesday	5	15:15	none	grafton hotel restaurant	expensive	none	none	none	none	none	none	none	none	none	none
PMUL2164	0	Can you recommend some cantonese food in Cambridge please ?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cantonese	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2164	1	That 's a bummer . Thank you anyways .	Unfortunately it looks like we do n't have any cantonese food .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cantonese	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2164	2	Would you happen to have one in the centre that serves spanish food ?	welcome.if you can change the type of food we can find a nice place .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	spanish	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2164	3	I would like to book at the la tasce for sunday .	I have the la tasce which is moderate priced and the la raza which is cheap . Would you like to book one today ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	spanish	la tasca	none	none	none	none	none	none	none	none	none	none	none
PMUL2164	4	There are 3 in my party . I would like to book for Sunday at 19:00 Can you make a reservation , please ?	I can help you with that . How many people in your party , and at what time ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	19:00	spanish	la tasca	none	none	none	none	none	none	none	none	none	none	none
PMUL2164	5	Okay I 'd like to find a museum to visit also .  Can you get me a nice place , along with the postcode , entrance fee and area it 's in ?	Booking was successful . The table will be reserved for 15 minutes . Reference number is : 3X53NZ1B . anything else you could like to know ?	none	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	19:00	spanish	la tasca	none	none	none	none	none	none	none	none	none	none	none
PMUL2164	6	Yes , what area is it in ? I 'd also like to get the postcode .	The cambridge and county folk museum is nice and the entry fee in 3.50 pounds . Does that work for you ?	none	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	19:00	spanish	la tasca	none	none	none	none	none	none	none	none	none	none	none
PMUL2164	7	I also need a taxi to leave the museaum and arrive at the restaurant by 19:00	It 's in the west . The postcode is cb30aq . Can I help you with anything else today ?	none	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	19:00	spanish	la tasca	none	19:00	cambridge and county folk museum	la tasca	none	none	none	none	none	none	none
PMUL2164	8	thanks for helping me . that is all i needed	I booked a taxi for you , it will be a grey audi	none	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	19:00	spanish	la tasca	none	19:00	cambridge and county folk museum	la tasca	none	none	none	none	none	none	none
WOZ20102	0	I need the phone number of a restaurant in the west part of town that serves italian ood .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	west	none	none	none	italian	none	none	none	none	none	none	none	none	none	none	none	none
WOZ20102	1	Thank you , goodbye .	Prezzo is an Italian restaurant in the west part of town , their phone number is 01799 521260 .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	west	none	none	none	italian	none	none	none	none	none	none	none	none	none	none	none	none
MUL0863	0	Are there any British restaurants in the center of town ?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	british	none	none	none	none	none	none	none	none	none	none	none	none
MUL0863	1	Is there such thing as cheap British cuisine ? Where is that ?	There are 7 restaurants in the center of town that serve British cuisine . Would you prefer one with an expensive , moderate , or cheap price range ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	british	none	cheap	none	none	none	none	none	none	none	none	none	none
MUL0863	2	Perhaps . I 'm also looking for a place to go .. maybe a park in the centre ?	There is no cheap British food in the centre . Would you prefer a moderately priced one ?	centre	none	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	british	none	none	none	none	none	none	none	none	none	none	none	none
MUL0863	3	Yes please , can I have the address ?	We have cambridge university botanic gardens . Could you like more information on them ?	centre	cambridge university botanic gardens	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	british	none	none	none	none	none	none	none	none	none	none	none	none
MUL0863	4	Are there any moderately priced restaurants near the botanic gardens ?	Of course . The address listed is bateman street .	centre	cambridge university botanic gardens	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	british	none	moderate	none	none	none	none	none	none	none	none	none	none
MUL0863	5	I 'm sorry - I 'd really like the name of a British restaurant in city center , I do n't mind what price but please do tell me what the price is .	There are 4 moderately priced British restaurants in the same area as the botanic gardens .	centre	cambridge university botanic gardens	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	british	none	none	none	none	none	none	none	none	none	none	none	none
